Destination,Month,Date
NBC,01,87
NBC,03,58
NBC,04,29
NBC,05,58
NBC,06,87
NBC,07,261
NBC,08,29
NBC,09,228
NBC,10,56
NBC,11,168
NBC,12,280
NBE,01,232
NBE,02,116
NBE,03,87
NBE,04,203
NBE,05,290
NBE,06,348
NBE,07,435
NBE,08,232
NBE,09,741
NBE,10,620
NBE,11,392
NBE,12,392
NBG,10,56
NBO,01,1334
NBO,02,1218
NBO,03,1160
NBO,04,1624
NBO,05,1508
NBO,06,1566
NBO,07,2059
NBO,08,1160
NBO,09,3078
NBO,10,2652
NBO,11,2968
NBO,12,3192
NBP,06,29
NBS,10,56
NBV,03,29
NCE,01,3190
NCE,02,2871
NCE,03,3770
NCE,04,3654
NCE,05,4002
NCE,06,4060
NCE,07,3364
NCE,08,2523
NCE,09,5301
NCE,10,4685
NCE,11,3976
NCE,12,2968
NCL,01,551
NCL,02,377
NCL,03,551
NCL,04,551
NCL,05,609
NCL,06,696
NCL,07,203
NCL,08,348
NCL,09,1254
NCL,10,507
NCL,11,840
NCL,12,616
NCP,02,29
NCP,03,29
NCP,05,58
NCP,06,29
NCP,12,112
NCT,09,57
NCU,08,29
NCU,09,114
NCU,11,57
NCY,01,29
NCY,02,58
NCY,03,29
NCY,04,29
NCY,06,58
NCY,07,29
NCY,08,29
NCY,09,57
NDC,01,29
NDC,08,58
NDC,09,57
NDC,10,57
NDJ,01,29
NDJ,02,29
NDJ,04,29
NDJ,05,58
NDJ,06,29
NDJ,08,87
NDJ,09,57
NDJ,10,57
NDJ,11,112
NDO,03,29
NDR,01,87
NDR,02,145
NDR,03,348
NDR,04,319
NDR,05,319
NDR,06,522
NDR,07,377
NDR,08,174
NDR,09,456
NDR,10,451
NDR,11,280
NDR,12,336
NEG,01,29
NEG,02,87
NEG,03,29
NEG,04,87
NEG,05,58
NEG,06,58
NEG,08,116
NEG,09,29
NEG,12,56
NER,01,29
NER,04,29
NER,05,29
NER,07,29
NER,10,57
NER,11,56
NES,03,29
NES,05,29
NES,06,29
NEV,01,58
NEV,02,29
NEV,03,29
NEV,04,29
NEV,05,29
NEV,06,29
NEV,07,58
NEV,08,29
NEV,10,56
NEW,03,29
NEW,06,29
NEW,09,114
NEW,12,56
NGB,02,29
NGB,03,29
NGB,05,87
NGB,06,29
NGB,07,58
NGB,08,58
NGB,09,29
NGB,11,112
NGB,12,224
NGK,03,29
NGO,01,232
NGO,02,174
NGO,03,319
NGO,04,348
NGO,05,87
NGO,06,232
NGO,07,232
NGO,08,319
NGO,09,399
NGO,10,507
NGO,11,336
NGO,12,448
NGS,02,29
NGS,05,58
NGS,06,29
NGS,07,29
NGS,09,29
NGS,12,56
NHA,01,87
NHA,03,29
NHA,05,29
NHA,06,58
NHA,07,58
NHA,08,58
NHA,09,228
NHA,10,282
NHA,11,280
NHA,12,280
NIC,02,29
NIC,08,29
NIC,11,112
NIC,12,56
NIM,01,29
NIM,02,116
NIM,03,29
NIM,04,29
NIM,05,29
NIM,06,29
NIM,08,29
NIM,12,56
NIT,08,29
NIT,12,56
NJC,01,116
NJC,02,87
NJC,03,87
NJC,04,29
NJC,05,174
NJC,06,145
NJC,07,87
NJC,08,203
NJC,09,285
NJC,10,281
NJC,11,224
NJF,01,29
NJF,04,29
NJF,05,58
NJF,06,29
NJF,08,29
NJF,09,114
NJF,11,168
NJF,12,168
NKC,01,29
NKC,02,87
NKC,03,58
NKC,04,29
NKC,05,29
NKC,06,87
NKC,07,29
NKC,08,29
NKC,10,56
NKC,11,168
NKC,12,56
NKG,01,116
NKG,02,174
NKG,03,87
NKG,04,58
NKG,05,116
NKG,06,29
NKG,07,145
NKG,08,87
NKG,09,171
NKG,10,509
NKG,11,168
NKG,12,56
NKM,07,29
NLA,01,29
NLA,06,29
NLA,10,113
NLA,11,56
NLD,01,29
NLD,09,114
NLD,10,57
NLK,04,29
NLK,08,29
NLK,09,29
NLP,04,29
NLV,06,58
NLV,07,29
NLV,09,57
NLV,11,56
NLV,12,56
NMA,02,29
NMA,03,87
NMA,04,58
NMA,05,58
NMA,07,58
NMA,08,29
NMA,09,171
NMA,11,168
NMA,12,168
NNB,04,29
NNB,09,57
NNG,01,58
NNG,02,116
NNG,03,29
NNG,04,58
NNG,05,58
NNG,06,116
NNG,08,29
NNG,09,58
NNG,10,113
NNG,11,112
NNG,12,112
NNM,06,29
NNM,07,29
NNM,10,56
NOB,11,56
NOC,01,145
NOC,02,116
NOC,03,87
NOC,04,87
NOC,05,145
NOC,06,29
NOC,07,87
NOC,08,116
NOC,10,114
NOC,11,168
NOI,01,29
NOI,03,29
NOI,07,29
NOI,09,29
NOJ,01,29
NOJ,02,29
NOJ,03,58
NOJ,04,29
NOJ,05,58
NOJ,06,29
NOJ,07,29
NOJ,08,58
NOJ,09,228
NOJ,10,113
NOJ,11,168
NOJ,12,112
NOS,01,58
NOS,03,29
NOS,05,29
NOS,07,116
NOS,10,56
NOS,12,56
NOU,01,232
NOU,02,58
NOU,03,116
NOU,04,87
NOU,05,290
NOU,06,203
NOU,07,116
NOU,08,116
NOU,09,228
NOU,10,844
NOU,11,392
NOU,12,56
NOZ,01,29
NOZ,02,116
NOZ,03,87
NOZ,04,29
NOZ,05,87
NOZ,06,87
NOZ,07,58
NOZ,08,29
NOZ,09,285
NOZ,10,57
NOZ,11,224
NOZ,12,112
NPE,02,29
NPE,03,29
NPE,06,29
NPE,10,112
NPE,12,56
NPL,01,29
NPL,05,58
NPL,06,58
NPL,08,29
NPL,09,57
NPL,11,56
NQN,07,29
NQN,10,57
NQT,01,29
NQT,02,174
NQT,03,145
NQT,04,87
NQT,05,203
NQT,06,58
NQT,07,116
NQT,08,87
NQT,09,57
NQY,01,174
NQY,02,58
NQY,03,58
NQY,04,29
NQY,05,145
NQY,06,87
NQY,07,145
NQY,08,29
NQY,10,57
NQY,11,56
NQY,12,112
NRD,07,29
NRK,02,29
NRK,07,58
NRK,09,57
NRK,10,57
NRK,11,56
NRN,01,145
NRN,02,116
NRN,03,87
NRN,04,145
NRN,05,261
NRN,06,145
NRN,07,87
NRN,08,116
NRN,09,285
NRN,10,283
NRN,11,112
NRN,12,280
NRT,01,2233
NRT,02,2320
NRT,03,2581
NRT,04,2726
NRT,05,2958
NRT,06,2088
NRT,07,2900
NRT,08,2378
NRT,09,4218
NRT,10,5087
NRT,11,5320
NRT,12,4088
NSI,01,232
NSI,02,58
NSI,03,116
NSI,05,29
NSI,06,58
NSI,07,58
NSI,08,116
NSI,09,114
NSI,10,169
NSI,11,280
NSI,12,112
NSK,01,87
NSK,02,58
NSK,04,58
NSK,05,116
NSK,06,87
NSK,07,58
NSK,08,29
NSK,09,57
NSK,10,226
NSK,11,224
NSK,12,112
NSN,01,29
NSN,05,29
NSN,06,29
NSN,08,29
NST,02,29
NST,05,29
NST,07,29
NST,09,29
NST,10,57
NST,12,112
NSY,02,29
NTE,01,899
NTE,02,899
NTE,03,1044
NTE,04,812
NTE,05,725
NTE,06,725
NTE,07,841
NTE,08,522
NTE,09,1368
NTE,10,680
NTE,11,952
NTE,12,728
NTG,02,29
NTG,07,29
NTG,11,56
NTL,01,29
NTL,02,29
NTL,04,29
NTL,05,29
NTL,06,58
NTL,08,58
NTL,10,170
NTL,11,112
NTQ,09,57
NTY,01,29
NUE,01,1044
NUE,02,1102
NUE,03,1305
NUE,04,1305
NUE,05,957
NUE,06,986
NUE,07,1131
NUE,08,928
NUE,09,1938
NUE,10,1747
NUE,11,1960
NUE,12,728
NUQ,11,56
NUX,01,174
NUX,02,116
NUX,03,87
NUX,04,87
NUX,05,87
NUX,06,145
NUX,07,174
NUX,08,261
NUX,09,399
NUX,10,114
NUX,11,448
NUX,12,168
NVA,01,58
NVA,03,29
NVA,05,58
NVA,06,29
NVA,07,87
NVA,08,29
NVA,09,171
NVA,10,113
NVI,02,58
NVI,05,29
NVI,06,29
NVK,01,29
NVK,02,58
NVK,07,29
NVK,08,29
NVK,09,29
NVK,10,56
NVT,01,319
NVT,02,29
NVT,03,87
NVT,04,174
NVT,05,87
NVT,06,174
NVT,07,261
NVT,08,174
NVT,09,342
NVT,10,453
NVT,11,560
NVT,12,224
NWI,01,87
NWI,02,87
NWI,03,116
NWI,05,58
NWI,06,58
NWI,07,87
NWI,08,116
NWI,09,114
NWI,12,280
NWS,04,29
NWS,05,29
NWS,06,58
NYA,01,29
NYA,04,29
NYC,01,15573
NYC,02,15022
NYC,03,15399
NYC,04,15051
NYC,05,15283
NYC,06,13514
NYC,07,12151
NYC,08,15254
NYC,09,26676
NYC,10,27525
NYC,11,27776
NYC,12,25592
NYI,07,29
NYM,02,29
NYM,03,29
NYM,04,58
NYM,06,29
NYM,07,58
NYM,08,116
NYM,09,57
NYM,10,57
NYM,11,168
NYO,01,29
NYO,02,87
NYO,04,116
NYO,05,29
NYO,06,29
NYO,07,116
NYO,08,116
NYO,09,171
NYO,10,225
NYO,11,168
NYO,12,112
NYU,11,56
NZH,07,29
NZH,10,57
OAJ,05,58
OAJ,07,58
OAJ,08,87
OAJ,09,114
OAJ,11,224
OAK,01,58
OAK,02,145
OAK,03,319
OAK,04,290
OAK,05,493
OAK,06,319
OAK,07,464
OAK,08,580
OAK,09,513
OAK,10,674
OAK,11,672
OAK,12,560
OAL,03,29
OAL,10,57
OAX,01,87
OAX,02,116
OAX,03,145
OAX,04,87
OAX,05,87
OAX,06,29
OAX,07,87
OAX,08,58
OAX,09,285
OAX,10,170
OAX,11,224
OAX,12,168
OCC,01,29
OCC,12,112
OCJ,07,29
OCJ,10,57
ODB,03,58
ODB,11,168
ODE,01,29
ODE,07,29
ODO,07,29
ODS,01,580
ODS,02,464
ODS,03,580
ODS,04,841
ODS,05,928
ODS,06,696
ODS,07,957
ODS,08,638
ODS,09,1140
ODS,10,621
ODS,11,952
ODS,12,448
OER,01,29
OER,09,57
OFI,05,29
OGG,01,580
OGG,02,522
OGG,03,667
OGG,04,551
OGG,05,696
OGG,06,609
OGG,07,580
OGG,08,754
OGG,09,1482
OGG,10,1741
OGG,11,1568
OGG,12,1400
OGS,07,29
OGS,10,57
OGZ,01,87
OGZ,02,29
OGZ,03,29
OGZ,04,116
OGZ,05,174
OGZ,06,87
OGZ,07,116
OGZ,08,58
OGZ,09,114
OGZ,10,397
OGZ,11,392
OGZ,12,168
OHD,01,29
OHD,03,29
OHD,04,29
OHD,05,58
OHD,06,58
OHD,07,29
OHD,08,145
OHD,10,113
OHE,03,29
OHH,09,29
OHO,04,29
OIM,07,29
OIM,08,29
OIT,07,29
OIT,09,57
OKA,01,145
OKA,02,290
OKA,03,232
OKA,04,377
OKA,05,290
OKA,06,290
OKA,07,232
OKA,08,348
OKA,09,741
OKA,10,227
OKA,11,392
OKA,12,504
OKC,01,145
OKC,02,58
OKC,03,261
OKC,04,174
OKC,05,348
OKC,06,145
OKC,07,377
OKC,08,290
OKC,09,285
OKC,10,620
OKC,11,504
OKC,12,448
OKD,05,29
OKJ,09,29
OKJ,11,56
OLA,04,29
OLB,01,493
OLB,02,522
OLB,03,638
OLB,04,580
OLB,05,551
OLB,06,841
OLB,07,1305
OLB,08,841
OLB,09,912
OLB,10,562
OLB,11,728
OLB,12,616
OLD,10,56
OLF,06,29
OLF,07,29
OLF,10,56
OLF,11,56
OLH,09,57
OLJ,09,29
OLP,05,29
OLP,12,56
OMA,01,232
OMA,02,203
OMA,03,203
OMA,04,145
OMA,05,116
OMA,06,232
OMA,07,348
OMA,08,232
OMA,09,456
OMA,10,676
OMA,11,448
OMA,12,392
OME,04,29
OME,07,29
OME,11,56
OME,12,56
OMH,08,29
OMK,09,57
OMO,01,29
OMO,02,29
OMO,03,29
OMO,05,29
OMR,05,29
OMR,06,29
OMR,08,29
OMS,01,174
OMS,02,290
OMS,03,261
OMS,04,319
OMS,05,319
OMS,06,522
OMS,07,377
OMS,08,261
OMS,09,627
OMS,10,397
OMS,11,560
OMS,12,280
OND,03,29
ONP,03,29
ONQ,01,29
ONQ,05,58
ONT,01,261
ONT,02,290
ONT,03,232
ONT,04,174
ONT,05,232
ONT,06,174
ONT,07,290
ONT,08,261
ONT,09,456
ONT,10,734
ONT,11,560
ONT,12,728
ONX,02,29
OOL,01,464
OOL,02,464
OOL,03,377
OOL,04,493
OOL,05,551
OOL,06,406
OOL,07,290
OOL,08,493
OOL,09,1311
OOL,10,509
OOL,11,784
OOL,12,560
OPF,04,29
OPF,10,56
OPO,01,2088
OPO,02,2349
OPO,03,2117
OPO,04,1653
OPO,05,1798
OPO,06,2117
OPO,07,1972
OPO,08,2088
OPO,09,3420
OPO,10,3105
OPO,11,2128
OPO,12,2128
OPS,01,58
OPS,02,58
OPS,03,58
OPS,04,58
OPS,05,29
OPS,07,58
OPS,12,56
ORB,01,29
ORB,07,29
ORD,01,2059
ORD,02,2291
ORD,03,2842
ORD,04,3045
ORD,05,2871
ORD,06,2320
ORD,07,3132
ORD,08,3219
ORD,09,4731
ORD,10,5022
ORD,11,4760
ORD,12,3360
ORF,01,87
ORF,02,145
ORF,03,232
ORF,04,116
ORF,05,435
ORF,06,232
ORF,07,203
ORF,08,290
ORF,09,627
ORF,10,506
ORF,11,728
ORF,12,504
ORH,09,29
ORH,10,113
ORJ,06,29
ORK,01,435
ORK,02,232
ORK,03,261
ORK,04,435
ORK,05,319
ORK,06,261
ORK,07,290
ORK,08,174
ORK,09,513
ORK,10,451
ORK,11,560
ORK,12,168
ORL,01,2465
ORL,02,2204
ORL,03,2262
ORL,04,2523
ORL,05,2233
ORL,06,2088
ORL,07,2552
ORL,08,2320
ORL,09,4218
ORL,10,5244
ORL,11,4592
ORL,12,5656
ORN,01,203
ORN,02,174
ORN,03,551
ORN,04,464
ORN,05,406
ORN,06,493
ORN,07,551
ORN,08,638
ORN,09,570
ORN,10,735
ORN,11,616
ORN,12,392
ORY,01,2378
ORY,02,1653
ORY,03,2436
ORY,04,1827
ORY,05,2552
ORY,06,1885
ORY,07,1769
ORY,08,2233
ORY,09,3933
ORY,10,3724
ORY,11,3640
ORY,12,2744
ORZ,08,29
OSA,01,290
OSA,02,261
OSA,03,638
OSA,04,377
OSA,05,377
OSA,06,667
OSA,07,203
OSA,08,348
OSA,09,1311
OSA,10,1470
OSA,11,840
OSA,12,952
OSD,01,145
OSD,02,145
OSD,03,58
OSD,04,29
OSD,05,29
OSD,06,58
OSD,07,29
OSD,09,114
OSD,10,113
OSD,11,112
OSD,12,56
OSI,02,29
OSI,06,58
OSL,01,4669
OSL,02,3393
OSL,03,3480
OSL,04,3770
OSL,05,4147
OSL,06,3567
OSL,07,3161
OSL,08,3596
OSL,09,6612
OSL,10,6663
OSL,11,5880
OSL,12,4536
OSM,02,29
OSM,06,29
OSR,01,29
OSR,02,29
OSR,03,29
OSR,04,29
OSR,06,29
OSR,08,29
OSR,09,57
OSR,10,57
OSR,12,56
OSS,01,58
OSS,02,29
OSS,03,58
OSS,04,116
OSS,05,203
OSS,06,58
OSS,07,232
OSS,08,145
OSS,09,342
OSS,10,284
OSS,11,448
OSS,12,224
OST,01,58
OST,02,87
OST,03,29
OST,04,87
OST,05,29
OST,07,87
OST,08,58
OST,09,342
OST,10,114
OST,11,112
OST,12,56
OSW,04,29
OSW,05,29
OSW,06,87
OSW,07,29
OSW,10,57
OSW,11,56
OSW,12,56
OTD,08,29
OTH,05,29
OTH,06,29
OTH,07,29
OTH,12,56
OTP,01,870
OTP,02,812
OTP,03,928
OTP,04,841
OTP,05,812
OTP,06,986
OTP,07,899
OTP,08,899
OTP,09,1311
OTP,10,1466
OTP,11,1568
OTP,12,896
OTZ,11,56
OUA,01,29
OUA,02,29
OUA,03,174
OUA,04,29
OUA,05,87
OUA,06,145
OUA,07,116
OUA,08,87
OUA,09,171
OUA,10,508
OUA,11,280
OUA,12,224
OUD,01,174
OUD,02,232
OUD,03,435
OUD,04,261
OUD,05,348
OUD,06,580
OUD,07,725
OUD,08,435
OUD,09,399
OUD,10,112
OUD,11,392
OUD,12,392
OUL,01,58
OUL,02,174
OUL,03,87
OUL,04,58
OUL,05,203
OUL,06,58
OUL,07,29
OUL,08,29
OUL,09,285
OUL,11,168
OUL,12,224
OVB,01,754
OVB,02,406
OVB,03,812
OVB,04,696
OVB,05,841
OVB,06,1044
OVB,07,1044
OVB,08,899
OVB,09,1881
OVB,10,1408
OVB,11,2128
OVB,12,1624
OVD,01,348
OVD,02,261
OVD,03,348
OVD,04,319
OVD,05,319
OVD,06,464
OVD,07,290
OVD,08,377
OVD,09,342
OVD,10,510
OVD,11,392
OVD,12,224
OVI,04,29
OVS,01,29
OVS,09,29
OVS,10,57
OWB,05,29
OWD,07,29
OWD,10,56
OXB,01,29
OXB,04,29
OXB,11,56
OXF,01,29
OXF,04,29
OXF,05,29
OXF,06,29
OXF,07,29
OXF,08,58
OXR,12,56
OYP,04,29
OZH,02,58
OZH,04,29
OZH,05,58
OZH,06,87
OZH,07,58
OZH,08,87
OZH,09,57
OZH,10,57
OZH,11,112
OZH,12,168
OZZ,01,58
OZZ,03,58
OZZ,04,29
OZZ,05,29
OZZ,06,58
OZZ,07,58
OZZ,09,114
OZZ,10,57
OZZ,12,56
PAC,02,29
PAC,07,29
PAC,12,56
PAD,01,203
PAD,02,145
PAD,03,116
PAD,04,116
PAD,05,87
PAD,06,58
PAD,07,87
PAD,08,145
PAD,09,29
PAD,10,112
PAD,11,168
PAD,12,168
PAG,04,29
PAH,09,57
PAH,12,56
PAK,06,29
PAP,01,348
PAP,02,319
PAP,03,609
PAP,04,377
PAP,05,725
PAP,06,725
PAP,07,1015
PAP,08,493
PAP,09,684
PAP,10,963
PAP,11,1344
PAP,12,392
PAR,01,26595
PAR,02,13456
PAR,03,15863
PAR,04,14616
PAR,05,14848
PAR,06,13543
PAR,07,13688
PAR,08,15312
PAR,09,26961
PAR,10,26406
PAR,11,25704
PAR,12,16968
PAS,01,58
PAS,03,29
PAS,04,58
PAS,06,87
PAS,07,58
PAS,10,56
PAT,01,116
PAT,02,261
PAT,03,290
PAT,04,203
PAT,05,203
PAT,06,174
PAT,07,145
PAT,08,87
PAT,09,228
PAT,10,113
PAT,11,56
PAT,12,56
PBC,01,29
PBC,03,58
PBC,05,58
PBC,06,29
PBC,08,29
PBC,09,171
PBC,11,280
PBC,12,224
PBD,01,58
PBD,04,29
PBD,05,29
PBD,09,57
PBD,11,112
PBD,12,56
PBG,03,29
PBG,06,29
PBG,07,29
PBG,10,56
PBG,11,57
PBH,04,29
PBH,05,29
PBH,07,58
PBH,08,29
PBH,10,56
PBH,12,56
PBI,01,464
PBI,02,609
PBI,03,609
PBI,04,377
PBI,05,464
PBI,06,319
PBI,07,493
PBI,08,406
PBI,09,912
PBI,10,1406
PBI,11,1680
PBI,12,2240
PBM,01,145
PBM,02,87
PBM,03,116
PBM,04,29
PBM,05,87
PBM,06,174
PBM,07,29
PBM,08,29
PBM,09,116
PBM,10,56
PBM,11,224
PBN,01,29
PBO,04,29
PBO,10,57
PBO,12,56
PBP,05,29
PBP,10,56
PCL,01,29
PCL,04,29
PCM,01,29
PCM,03,29
PCM,05,29
PCM,08,29
PCM,09,57
PCP,11,56
PCR,01,29
PDG,03,29
PDG,07,87
PDG,08,29
PDG,09,171
PDG,10,57
PDG,11,224
PDG,12,168
PDL,01,145
PDL,02,203
PDL,03,203
PDL,04,87
PDL,05,203
PDL,06,203
PDL,07,58
PDL,08,116
PDL,09,399
PDL,10,451
PDL,11,392
PDL,12,392
PDP,01,87
PDP,03,29
PDP,05,58
PDP,06,29
PDP,07,29
PDP,08,87
PDP,09,57
PDP,10,56
PDP,11,224
PDP,12,56
PDS,03,29
PDT,10,57
PDV,01,87
PDV,02,29
PDV,03,58
PDV,04,29
PDV,05,29
PDV,07,29
PDV,08,29
PDV,11,57
PDV,12,56
PDX,01,725
PDX,02,754
PDX,03,841
PDX,04,754
PDX,05,899
PDX,06,783
PDX,07,986
PDX,08,667
PDX,09,1881
PDX,10,2303
PDX,11,1960
PDX,12,1792
PED,01,29
PED,04,58
PED,05,29
PED,06,29
PED,08,87
PED,09,29
PED,10,169
PEE,01,261
PEE,02,116
PEE,03,232
PEE,04,406
PEE,05,261
PEE,06,116
PEE,07,232
PEE,08,319
PEE,09,684
PEE,10,676
PEE,11,672
PEE,12,448
PEG,01,29
PEG,02,58
PEG,03,116
PEG,04,87
PEG,05,58
PEG,06,145
PEG,08,29
PEG,09,29
PEG,10,57
PEI,01,203
PEI,02,261
PEI,03,87
PEI,04,348
PEI,05,290
PEI,06,319
PEI,07,290
PEI,08,174
PEI,09,1026
PEI,10,791
PEI,11,560
PEI,12,280
PEK,01,3103
PEK,02,4060
PEK,03,3828
PEK,04,3306
PEK,05,2987
PEK,06,2929
PEK,07,2871
PEK,08,2726
PEK,09,7695
PEK,10,6263
PEK,11,7112
PEK,12,4312
PEM,01,29
PEM,09,57
PEM,12,56
PEN,01,203
PEN,02,58
PEN,03,290
PEN,04,87
PEN,05,145
PEN,06,145
PEN,07,174
PEN,08,145
PEN,09,855
PEN,10,791
PEN,11,672
PEN,12,504
PEQ,11,56
PER,01,1769
PER,02,1450
PER,03,1595
PER,04,1421
PER,05,1885
PER,06,1769
PER,07,1711
PER,08,2030
PER,09,4332
PER,10,3887
PER,11,3024
PER,12,2184
PES,02,58
PES,03,58
PES,05,29
PES,08,58
PES,11,56
PES,12,56
PET,01,29
PET,07,29
PET,08,29
PET,10,112
PET,11,56
PEU,01,29
PEU,09,29
PEW,02,58
PEW,03,29
PEW,05,29
PEW,06,58
PEW,07,87
PEW,08,87
PEW,09,171
PEW,10,225
PEW,11,168
PEZ,03,29
PEZ,04,87
PEZ,05,58
PEZ,06,58
PEZ,07,58
PEZ,08,58
PEZ,10,112
PEZ,11,56
PEZ,12,224
PFB,09,114
PFB,11,56
PFN,01,58
PFN,02,87
PFN,03,58
PFN,04,116
PFN,05,87
PFN,06,58
PFN,08,87
PFN,09,171
PFN,10,226
PFO,01,261
PFO,02,377
PFO,03,493
PFO,04,406
PFO,05,232
PFO,06,522
PFO,07,580
PFO,08,638
PFO,09,285
PFO,10,564
PFO,11,280
PFO,12,168
PGA,01,29
PGA,07,29
PGA,08,29
PGD,04,29
PGD,06,29
PGD,09,114
PGD,10,56
PGD,12,56
PGF,01,145
PGF,02,232
PGF,03,116
PGF,04,145
PGF,05,145
PGF,06,261
PGF,07,116
PGF,08,145
PGF,09,114
PGF,10,112
PGF,11,168
PGF,12,56
PGH,01,29
PGK,07,58
PGK,10,57
PGK,12,56
PGP,02,29
PGP,10,56
PGV,01,29
PGV,04,58
PGV,06,29
PGV,08,29
PGV,09,57
PGV,10,57
PGX,01,29
PGX,03,29
PGX,04,29
PGX,12,56
PHC,02,87
PHC,03,87
PHC,04,145
PHC,05,29
PHC,06,58
PHC,07,116
PHC,08,87
PHC,09,285
PHC,10,339
PHC,11,224
PHC,12,112
PHE,03,29
PHE,06,58
PHE,07,58
PHE,09,171
PHF,01,58
PHF,02,87
PHF,03,29
PHF,04,58
PHF,05,87
PHF,06,145
PHF,07,87
PHF,08,29
PHF,09,58
PHF,10,169
PHF,11,112
PHF,12,168
PHH,12,56
PHI,05,29
PHI,06,58
PHL,01,1160
PHL,02,1856
PHL,03,1653
PHL,04,1856
PHL,05,1798
PHL,06,1624
PHL,07,1363
PHL,08,1653
PHL,09,2508
PHL,10,2987
PHL,11,3416
PHL,12,2632
PHS,07,29
PHS,08,29
PHS,10,114
PHS,11,56
PHW,02,29
PHX,01,1827
PHX,02,1653
PHX,03,2146
PHX,04,1566
PHX,05,1769
PHX,06,1276
PHX,07,1392
PHX,08,2001
PHX,09,3192
PHX,10,4900
PHX,11,4200
PHX,12,4704
PHZ,01,58
PHZ,02,29
PHZ,09,29
PIA,02,29
PIA,05,58
PIA,06,87
PIA,07,29
PIA,08,58
PIA,10,57
PIA,11,56
PIA,12,112
PID,01,29
PID,08,29
PIE,02,29
PIE,03,29
PIE,04,29
PIE,05,58
PIE,06,29
PIE,07,58
PIE,08,116
PIE,09,57
PIE,10,169
PIE,12,56
PIK,01,29
PIK,05,87
PIK,06,87
PIK,07,29
PIK,09,228
PIK,10,57
PIK,11,112
PIK,12,56
PIN,09,29
PIR,10,57
PIS,02,29
PIS,03,87
PIS,06,29
PIS,07,58
PIS,08,29
PIS,09,171
PIS,10,56
PIS,12,112
PIT,01,319
PIT,02,464
PIT,03,464
PIT,04,377
PIT,05,638
PIT,06,580
PIT,07,522
PIT,08,406
PIT,09,855
PIT,10,1184
PIT,11,1456
PIT,12,1008
PIU,01,58
PIU,03,29
PIU,04,58
PIU,05,29
PIU,06,87
PIU,07,29
PIU,08,29
PIU,09,114
PIU,12,56
PIX,02,58
PIX,05,58
PIX,08,29
PIX,09,57
PIX,12,56
PJA,02,29
PJM,01,29
PJM,06,29
PJM,07,29
PJM,08,58
PJM,11,112
PKB,08,29
PKC,01,145
PKC,02,116
PKC,03,203
PKC,04,29
PKC,05,145
PKC,07,174
PKC,08,203
PKC,09,285
PKC,10,337
PKC,11,112
PKC,12,448
PKG,07,29
PKH,05,29
PKR,01,29
PKR,02,29
PKR,03,29
PKR,09,114
PKR,10,57
PKR,11,57
PKU,02,29
PKU,03,29
PKU,07,116
PKU,08,203
PKU,09,228
PKU,10,113
PKU,11,57
PKU,12,504
PKV,03,29
PKV,04,29
PKV,06,29
PKV,09,29
PKV,11,56
PKY,07,29
PKY,08,145
PKY,09,29
PKY,10,56
PKY,11,56
PKY,12,56
PKZ,02,29
PKZ,08,29
PKZ,09,57
PLH,01,29
PLH,02,29
PLH,03,29
PLH,10,56
PLJ,05,29
PLJ,07,29
PLJ,12,56
PLM,06,29
PLM,07,261
PLM,08,87
PLM,09,171
PLM,10,225
PLM,11,280
PLM,12,168
PLN,03,29
PLN,05,29
PLN,11,56
PLO,01,29
PLO,11,56
PLP,05,29
PLP,07,29
PLP,09,29
PLQ,02,29
PLQ,04,116
PLQ,05,58
PLQ,06,58
PLQ,07,29
PLQ,08,29
PLQ,09,171
PLQ,10,169
PLQ,11,56
PLS,01,522
PLS,02,667
PLS,03,522
PLS,04,522
PLS,05,377
PLS,06,319
PLS,07,377
PLS,08,725
PLS,09,969
PLS,10,903
PLS,11,1008
PLS,12,336
PLU,02,29
PLU,03,29
PLU,04,58
PLU,05,29
PLU,06,29
PLU,07,29
PLU,09,114
PLU,11,56
PLV,02,29
PLV,06,29
PLW,06,29
PLW,07,29
PLW,09,29
PLW,10,113
PLW,11,112
PLW,12,112
PLX,03,29
PLX,04,29
PLX,05,29
PLX,06,29
PLX,07,29
PLX,10,57
PLZ,01,116
PLZ,02,29
PLZ,03,174
PLZ,04,87
PLZ,05,174
PLZ,06,58
PLZ,07,58
PLZ,08,58
PLZ,09,171
PLZ,10,226
PLZ,11,392
PLZ,12,112
PMA,06,29
PMC,01,58
PMC,02,29
PMC,04,29
PMC,06,58
PMC,07,29
PMC,08,58
PMC,12,112
PMD,02,29
PME,03,29
PME,12,56
PMF,02,29
PMF,04,58
PMF,06,29
PMF,07,29
PMF,08,29
PMF,09,171
PMF,12,56
PMI,01,12731
PMI,02,8932
PMI,03,8642
PMI,04,8236
PMI,05,9744
PMI,06,10730
PMI,07,9367
PMI,08,9077
PMI,09,12768
PMI,10,11572
PMI,11,9576
PMI,12,6384
PMO,01,899
PMO,02,1073
PMO,03,1450
PMO,04,1218
PMO,05,1798
PMO,06,1363
PMO,07,1653
PMO,08,928
PMO,09,1995
PMO,10,1521
PMO,11,952
PMO,12,1232
PMQ,01,29
PMR,01,29
PMR,06,29
PMR,07,58
PMR,08,29
PMV,01,29
PMV,02,116
PMV,05,58
PMV,06,29
PMV,07,174
PMV,08,58
PMV,09,87
PMV,10,339
PMV,11,280
PMV,12,112
PMW,01,87
PMW,02,174
PMW,03,116
